"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"French Polynesia","PYF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86566.1567552965","86643.7844319109","89119.9404399072","86887.3308924955","93748.3012162557","87721.3412252471","93655.6980359408","92750.0894974108","92555.6224536091","89954.5199931704","95908.4161572388","99146.8498791051","96261.6626683071","95500.1119715986","95578.416973364","95965.1764306175","95601.9873976446","91738.8537969694","90970.2244182102","90043.9261804671","",
"Romania","ROU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13325.8852523201","11705.6653106296","10776.3245032414","10955.9786144748","11403.3274251345","12138.6891726976","12649.4272561559","12070.7500582913","11850.2387023344","11824.1503360739","12130.865867185","12943.230367216","13934.1471847057","14363.5925627907","15952.0785262227","16800.1717560983","18256.860191804","19868.8767259048","22083.1058546208","21039.2412830774","20338.8974621853","20828.7687497271","21348.6423825928","22236.106323341","23125.0045251843","23920.2154416396","25189.269932548","27191.6686640868","28575.7670603372","29940.7740765414","",
"Russian Federation","RUS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21548.6522369611","20402.5306802185","17420.921069191","15919.2931829266","13923.0471956152","13349.0313675278","12866.466841596","13068.1758294933","12396.0643298158","13230.2569607748","14614.6337392534","15425.266120401","16224.7186087056","17488.2940480215","18823.0867798271","20104.300165571","21824.2119787483","23719.8107865473","24964.2028287708","23010.0676685048","24034.7277105491","25048.6869872602","26012.8499331748","26413.178281508","26137.0925642564","25566.2876349341","25568.907786198","26005.979940469","26667.7254437796","27043.9353888318","",
"Rwanda","RWA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936.634438605764","939.500539041542","1051.32128903603","1033.70169014102","542.659109913702","746.349072813137","816.761305263678","870.959270764518","874.188630306028","846.753105430704","867.615956247628","907.213241527382","1003.02126243389","1009.52591106836","1069.29681355386","1148.44702200812","1226.23975941426","1287.04868948128","1393.02960900057","1441.00028613358","1507.16501035777","1586.96155033318","1682.20489661457","1718.93496583357","1780.14401250066","1889.15727493264","1950.52810415934","1975.2524530498","2088.7543180403","2226.86357081654","",
"South Asia","SAS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1908.45768180147","1904.27226920434","1970.64976902472","2012.5409443698","2088.69280734317","2186.84960200574","2288.52966650543","2327.42323487399","2408.68460302104","2544.06460415938","2598.84141452783","2665.49363488888","2712.26448989069","2859.22275856295","3022.42773846301","3197.24481212081","3386.36381979597","3575.81163490497","3635.83422778924","3834.04812563695","4064.78161467477","4213.27530603208","4385.56533736789","4590.46901544556","4846.18572932641","5139.87776289955","5467.82055006045","5769.17534905252","6048.42182038372","6224.50733289857","",
"Saudi Arabia","SAU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41392.5356043866","46075.1328375503","46498.5445919826","44623.5085137431","43761.3301286968","42855.7927343613","43073.1262885257","42710.9017801349","43111.0757585623","40643.8451709464","41955.2016998108","40393.979578908","38170.2391793193","41229.8052485331","43210.2574326319","44309.519720046","44276.8983865729","43865.9063712963","45340.1076895875","43169.5422889114","44036.7785878196","46988.9914127398","48023.996805192","47847.6440718413","48208.5276433419","48921.2291326047","48627.1492950788","47309.1322269122","47596.7355693343","46962.149056827","",
"Sudan","SDN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1733.09249570023","1815.71823244703","1885.69647099245","1921.20156144199","1890.31125010291","1951.341585512","2012.32297391709","2165.6818708822","2198.24012064727","2205.01567741223","2280.91520867032","2362.52528698598","2445.16769581177","2561.6822653158","2587.82964041215","2705.18811616204","2895.89583701547","3141.70242721134","3295.90146934524","3313.3114809632","3217.76676555225","3654.21173420449","4006.72167408386","4083.65577889023","4093.14257664224","4191.82346055407","4284.81105560184","4362.57840927293","4160.59786821199","3958.46838961531","",
"Senegal","SEN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2295.96919791984","2285.0659716032","2245.53493567943","2209.30551573965","2147.75211439756","2203.2888930586","2191.46267902614","2205.96496303067","2281.88322226391","2370.68252265332","2389.3354642773","2439.43956871207","2396.29546865697","2493.93320866671","2574.73729666397","2650.83530341655","2646.37286549825","2704.63469813243","2739.88276208724","2722.29490465583","2742.99502020728","2707.05727588635","2767.41354197492","2766.96965794964","2868.31769823851","2966.45351602599","3067.66271245302","3203.9007579397","3314.78568901839","3394.86880772168","",
"Singapore","SGP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37348.2067863733","38728.4039086039","40077.5487937849","43555.6190364545","46895.0530101182","48767.7182901903","50323.8836565231","52711.0029933381","49831.8206008198","52264.8510904414","56010.5707212541","53937.1331944717","55539.3670740227","58920.9450034965","63901.716367617","67010.5181761266","70794.4486354387","74032.2856547611","71507.0611186188","69466.5817461326","78159.8433287318","81398.6166283515","82969.5617208165","85585.8665384853","87808.6631574958","89366.3078891257","91075.5353114299","94940.970785297","97744.9546061693","97341.4686453731","",
"Solomon Islands","SLB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2319.82517320061","2390.68231595893","2619.16388361029","2647.61827347408","2782.02012265882","2977.55175322977","2941.5770862938","2834.2509254677","2792.47310030586","2703.51609019334","2255.39154898954","2020.53555044773","1912.21333208462","1984.21951848041","2063.03766793922","2124.61524032326","2176.25442984047","2222.11123662375","2298.70676960089","2303.3829119785","2441.76059306858","2553.25341366767","2532.73702859013","2596.45299004888","2553.38611319477","2520.66973208215","2598.57030383088","2665.97858040885","2699.73698960332","2662.80202523849","",
"Sierra Leone","SLE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1460.77927517717","1485.20065172847","1203.07974327709","1224.90398034959","1206.39604209792","1111.38765781193","1128.59571389926","1056.72102461798","1064.24670717904","1024.27118160802","1063.29696601682","960.320899129687","1162.2577535462","1213.02093912495","1237.63024392129","1244.90251686215","1256.61709185527","1321.51461632421","1360.16021115681","1372.39228548602","1413.56417680838","1469.03300345533","1654.41341748247","1953.08694139838","1997.51185319166","1551.82200863819","1610.55272739054","1642.60659308554","1663.29239326573","1718.27671157243","",
"El Salvador","SLV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5264.66472522574","5271.20331726575","5563.93709213637","5808.19657811786","6002.48424277499","6212.22206075616","6195.50233637165","6327.07221472883","6437.3316154399","6523.43738463759","6548.61659821075","6562.52256084895","6626.9881345058","6694.65169061439","6720.96264935314","6870.62247722546","7136.8417603354","7238.18319271428","7392.84099578164","7208.14502971999","7328.71321626195","7575.6291506757","7754.68072762068","7892.44185770279","7990.44461457603","8143.01691717694","8309.63033637941","8454.05819814848","8615.57615103642","8775.98651978437","",
"San Marino","SMR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63598.8738472589","67639.0081411344","72931.142603053","73660.3813253704","76790.7211589863","76036.9586549815","77911.6824971576","80391.8285157934","81263.1492874527","83307.406451951","88152.5783264454","86641.763020542","76736.3289629325","71576.7439024426","64729.8722364685","59337.8264170109","58062.419050465","56963.4084280999","57794.8503039605","58806.1972971351","58867.0133632425","59438.5613763409","","",
"Somalia","SOM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7726.65739304589","8218.81320084504","8835.87201697502","9165.76399507902","8332.0732772819","8871.2811426055","9497.83376543217","10113.1487205754","10579.3715353807","11561.4427196143","12237.5408447527","12913.2846827413","13800.6817064606","14643.3950809411","14300.6037157271","14463.173599177","14874.6522775611","14845.1441060729","15349.0660144045","15176.1745450821","15526.8983501343","16129.5259626419","16556.3109392827","17395.3177049909","18232.6150174338","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2826.16026805201","2759.5308390972","2674.18458015851","2579.21047827678","2536.25187261107","2555.71011434864","2618.34874952309","2639.73979571011","2635.63831798399","2626.37910376346","2641.78268319801","2686.11475762195","2778.66082670605","2820.67459753115","2927.55481480449","3029.51678608288","3134.51873141024","3252.299685096","3339.51092032629","3361.87969618661","3462.81612380063","3530.06578197606","3602.43743819489","3689.88569744771","3769.23211431466","3786.85838625583","3748.0089241201","3752.00204422773","3755.80538799371","3758.33376688341","",
"South Sudan","SSD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2838.37464449022","2772.27061360357","2687.9176045755","2593.71655859628","2551.0944341141","2570.81458930763","2633.9735640401","2656.14518455161","2652.91633981388","2643.7168407044","2660.25016787008","2704.62071824475","2796.82425537934","2839.35670064437","2946.38686251587","3048.18294645619","3153.70067894396","3272.21229484305","3359.87918689978","3382.38697400884","3483.72164671172","3551.42932533","3623.95500392184","3711.61074097415","3791.24742041401","3809.22639434853","3770.88370358585","3775.31393404111","3779.53385733185","3782.3349707539","",
"Small states","SST","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11090.0765771562","11219.8693373532","11526.8631528379","11812.112490165","12216.2734947705","12445.5387167986","12627.4294447875","12976.3796595601","13280.0089240403","13660.7650652063","14123.1419915208","14967.0581111284","15458.0698923009","16542.2695752078","17520.770132993","18161.4281361351","17896.4296151288","18695.7002040525","19467.5257322115","19746.7922484817","20037.1978763567","20328.3659634551","20491.5508882144","20550.4149589204","20446.4768483356","20507.4269228398","20549.4022243381","",
"Sao Tome and Principe","STP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2589.25328317389","2602.40000518716","2718.74188815659","2761.93135493829","2887.70058962298","3068.90560884894","3080.74315729222","3239.05805907603","3227.93168167503","3357.48881713945","3426.2689082981","3461.14372115564","3558.23285430275","3720.78675908147","3794.49181391692","3878.71531528908","3952.88814723679","3993.354466762","3969.56379841645","",
"Suriname","SUR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12498.151567902","12591.9479794804","12412.4352723511","11381.3982555298","11577.1124556431","11400.2006385362","11350.9203950844","11840.5269878117","11963.4234758633","11655.4630817189","11759.6315992262","12108.7791618302","12301.8775196109","12923.8658497812","13859.2997872048","14315.3355850485","14969.9330334428","15553.8447618033","16012.2081923917","16305.8600369438","16953.8034242653","17742.5923025039","18015.5964929576","18339.1481940379","18187.183961021","17382.7564324014","16249.0541286593","16372.5796227304","16634.4696797442","16524.7581014901","",
"Slovak Republic","SVK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12008.6932711626","12190.3957088041","12895.9569875267","13609.6471770322","14479.9088566697","15309.672521675","15912.35330098","15879.286263809","16086.2849372109","16640.1233159592","17396.8233983235","18365.5735283206","19339.0074682208","20617.8969776367","22367.9832762669","24783.657144003","26142.8893375077","24683.7405050819","26108.6438090938","26817.4141354317","27279.6063528673","27431.9408270737","28129.2687455788","29455.6586531983","30045.1078365055","30911.4591315205","32032.0004458198","32730.3108011772","",
"Slovenia","SVN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22127.6051513261","20145.4404464067","19072.7135083705","19661.8291781226","20733.2836383012","21580.1789177175","22285.3253260655","23442.1860835982","24263.8070045326","25539.4653567952","26399.092491945","27205.3533800507","28124.191901404","28939.2864654952","30181.463438538","31273.531681615","32965.2679467664","35069.6351412604","36243.1631680094","33205.8702641471","33505.643357468","33724.1079399484","32765.0937894247","32383.8650833077","33247.5861786748","33956.8429798197","35015.0559018838","36669.6183229333","38138.8618037588","39088.4831947985","",
"Sweden","SWE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34676.9562093603","34046.6972687046","33455.4319884915","32574.6145475222","33615.033207794","34755.0094469245","35247.8091498317","36309.305041126","37853.8835278226","39430.8683389361","41244.0001327153","41729.6490147453","42507.854378617","43328.1838677934","45029.8143437513","46132.2560708622","48012.4753040907","49296.8103008111","48693.8760112453","46185.526525044","48519.1327274185","49692.8049739261","49036.3618651384","49200.135891275","50009.1061765892","51704.5030400297","52116.146528174","52739.0113876719","53146.4610964786","53239.823297751","",
"Eswatini","SWZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5097.84220502208","5047.37248505303","5079.64233772345","5115.21614417379","5123.08987763094","5258.94181354122","5353.17774024811","5416.62775823526","5464.14325683594","5545.08600491743","5579.11991253915","5592.50051985905","5806.23844584322","6009.4601734959","6206.09784525073","6550.98472687219","6906.58443971881","7167.53625747062","7176.23397378927","7236.70048171863","7459.25599579237","7575.69438663122","7930.44663454941","8179.5158697054","8192.53543463127","8304.61332615655","8321.10660999005","8408.45427175268","8521.21482482212","8621.82659524716","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41969.4037404409","43543.8897582329","46392.8687508029","45401.7023586931","43523.5357917997","42946.6845432836","41852.4041272813","40857.7694761666","37914.1229673613","35342.1066072069","","",
"Seychelles","SYC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14647.0482044502","14852.2198671468","15842.9832928751","16477.7584745474","15916.1573519541","15554.3814054733","16081.5847618181","17795.1447545479","18916.9443301244","18896.2423362254","19011.9241673076","18563.886650611","18223.2748728796","17345.6096343105","16913.7025782378","18351.6881343461","19664.4476063007","21603.1959013548","20671.9084427035","20363.3435335565","20981.8345862825","23239.662183595","23302.9522770458","24253.2524114611","24954.6317820245","25609.2894769732","26421.9414318302","27242.6560347508","27996.7705722463","29223.4650133741","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23756.9351306717","23050.1238709174","22850.8924800343","24393.4005005235","26691.6193681169","28174.4825683487","27061.318758188","28162.3841535968","29253.3766027444","",
"Chad","TCD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1003.78520482115","1055.16307818661","1103.79615408767","901.026062789286","960.586382800248","940.684303054308","929.580242352079","949.080950436118","980.235080655043","939.272453895347","897.34703736949","964.737258499758","1007.06196852766","1111.60423666075","1430.36744322267","1618.13613525121","1572.4818772201","1569.7498475731","1564.79182991367","1577.66880562584","1732.69129415445","1676.76905143205","1765.1947080602","1804.32375050433","1866.26648837908","1857.10733723028","1687.05264231676","1587.03105963951","1576.31867039522","1579.62669496964","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2196.95028802335","2328.90678856022","2528.87965076797","2752.34792029107","2992.05740869477","3235.32675833076","3474.64449410405","3658.89666442371","3640.49826196166","3810.07882000131","4046.99450554617","4266.05083019005","4549.36366140023","4892.29294916042","5272.4425205491","5717.37202503593","6256.74392857736","6931.89150503636","7439.62702261952","7924.61598651537","8617.88949656686","9254.69555225081","9869.95355500403","10488.4503901302","11110.7662738951","11748.1805302273","12406.5729266913","13123.1517922531","13870.1913816652","14584.5937540991","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14951.2052324504","14022.8560037849","12577.2837722894","11828.559409718","10650.389522832","10516.0381836927","10537.0953106088","10793.6033369231","10686.7767481442","10954.654615898","11778.5912117242","12154.9726773778","12775.2520952613","13586.8986562077","14669.7375076713","15614.0859543405","16824.4009941352","18089.4034856872","18854.7386298462","17791.3191865673","18531.1413979308","19468.9818963547","20015.8389467488","20578.8743543471","20873.3068622962","20942.4200420923","21219.4673859764","21968.8828268956","22606.8894349624","23034.7159765152","",
"Togo","TGO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1346.77914418464","1306.65147244155","1228.27479795836","1021.33501062374","1148.2606411375","1207.3872708804","1277.05461813362","1416.00574614005","1339.68991510683","1330.43173041689","1281.42055295997","1256.71241728662","1271.04260925167","1322.46034688517","1276.67627211958","1185.89805365781","1185.37863323842","1140.28896808482","1154.80428700325","1186.11458695268","1224.97842819758","1268.92050850009","1316.45336852726","1360.58127828014","1404.13293846139","1447.22904919306","1489.68384462263","1516.52604613004","1552.85856153139","1596.64493817771","",
"Thailand","THA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7109.11380903536","7626.60690525299","8160.60061926297","8754.24120960675","9368.00775006548","10027.886706667","10477.8553031358","10069.3723494864","9189.14038268991","9499.24668115585","9819.36830766277","10063.8034722064","10594.2784115442","11271.3458791344","11898.1350787691","12316.627183929","12850.6338436752","13473.4332665941","13634.0643028911","13471.8974954811","14413.3516239249","14464.835545513","15439.8721427479","15783.0307327749","15869.8811181716","16301.5380925689","16797.7720955266","17420.5651510671","18086.5077091758","18459.9948619049","",
"Tajikistan","TJK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3869.04363641103","3516.59571665171","2450.56164540261","2015.4044333815","1562.14589368321","1347.85883880539","1106.16005443476","1108.26347980247","1149.9133742411","1174.47501976452","1252.45551278733","1350.25833012171","1471.36591849479","1603.55076157191","1737.74363021805","1818.55722387341","1909.26104271471","2016.61428958485","2131.69297108232","2168.11869778719","2259.59458613619","2373.1860335696","2493.40710111535","2616.47548554236","2726.62189851317","2821.65631103865","2942.64796188919","3089.53020835658","3234.72157879638","3379.74869663112","",
"Turkmenistan","TKM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7207.95547102621","6685.0772610909","5523.28933315539","5451.06229696596","4393.76270700539","3987.54563664097","4175.8110708013","3642.1964661344","3849.20909667658","4431.4580748944","4622.07363926419","4772.18080180918","4736.79414154373","4843.57645044422","5034.24253871666","5629.07694265148","6174.74444680973","6773.09708465416","7665.44909167532","8015.80801680805","8616.88614487802","9717.62498313031","10604.0124910994","11471.1862203993","12421.3606815349","12993.522470645","13562.5260810484","14205.0215776646","14845.3294260971","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10795.7335124892","10974.059740933","11087.3499643748","11362.3887179916","11754.3306569685","11629.3997374439","11908.751604797","12344.3675075999","12478.1409451509","12340.1952238926","12592.7017843236","12448.7682381047","12344.8010932043","12494.2937073296","13002.2881470042","13358.9772530429","13877.8771193594","14443.2426131847","14813.3637297222","14335.0474453708","15109.4526291515","15633.0109187235","15872.5983013538","16170.6307540756","16253.0073700868","16202.7024326318","16052.0685005255","16216.0084305512","16328.2582760412","16300.5281589834","",
"Timor-Leste","TLS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2328.30466726771","2658.28584355599","2422.42503922266","2308.47988068865","2258.60805571455","2272.43363869565","2133.46525484518","2306.40211224717","2521.53332461094","2724.7709726455","2930.03841389637","3045.46616815546","3172.30171032824","3182.50572414549","3264.56807036231","3297.86710920117","3344.57362656809","3145.48059068332","3051.67533747306","3552.59974500255","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6915.37677052024","6704.71237862083","6839.75467912995","6857.61605232721","6820.56190638178","6863.14453799219","7129.43750226943","7223.87443280408","7544.90606873662","7730.49649545726","7953.38325155045","8011.56680452128","8144.23969059845","8249.49734663712","8703.77836586061","8937.15999064957","9279.91392938263","9692.20299276966","9902.02625764408","10002.8682959777","10330.6524109622","10144.091269777","10202.691385339","10198.7534075196","10263.3050451159","10267.5273289323","10832.3084159907","10984.1970804151","10843.3621281308","10703.9422180958","",
"Tonga","TON","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3768.31967938181","4002.60305019949","4006.25351808692","4149.13736258078","4346.34635302244","4655.51843205262","4724.95378949796","4765.63378625451","4862.02640403049","5019.17327107741","5037.76637093011","5199.35090854131","5421.96297909131","5515.52246808867","5348.77707980773","5316.66536345995","5266.95300686512","5236.18338415768","5442.57202211984","5134.22839634827","5170.70340680526","5545.86937058623","5636.41864958961","5707.85728605175","5865.73416683651","5949.01857448429","6317.86207993872","6472.4096611063","6416.40184517996","6383.2739304528","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1908.45768180147","1904.27226920434","1970.64976902472","2012.5409443698","2088.69280734317","2186.84960200574","2288.52966650543","2327.42323487399","2408.68460302104","2544.06460415938","2598.84141452783","2665.49363488888","2712.26448989069","2859.22275856295","3022.42773846301","3197.24481212081","3386.36381979597","3575.81163490497","3635.83422778924","3834.04812563695","4064.78161467477","4213.27530603208","4385.56533736789","4590.46901544556","4846.18572932641","5139.87776289955","5467.82055006045","5769.17534905252","6048.42182038372","6224.50733289857","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2838.37464449022","2772.27061360357","2687.9176045755","2593.71655859628","2551.09443411411","2570.81458930763","2633.9735640401","2656.14518455161","2652.91633981388","2643.7168407044","2660.25016787009","2704.62071824475","2796.82425537935","2839.35670064437","2946.38686251587","3048.18294645619","3153.70067894396","3272.21229484305","3359.87918689979","3382.38697400884","3483.72164671172","3551.42932533001","3623.95500392184","3711.61074097415","3791.24742041401","3809.22639434853","3770.88370358585","3775.31393404111","3779.53385733185","3782.3349707539","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10091.9400245691","10338.421452203","11312.1132877095","11173.7806515797","11517.6899749106","11911.8887155049","12727.7537267372","13660.2709842584","14748.4864258292","15903.8153108989","16958.1920465433","17602.8775369714","18916.9432286643","21541.704243689","23135.9656749518","24451.562908417","27552.3779238423","28732.3520410809","29571.4565540018","28133.912598908","28910.9088184444","28652.552874314","28830.0307914272","29279.273610395","28828.0492487075","29182.5706473372","27201.4685489873","26447.59327228","26272.9084023521","26175.8369786234","",
"Tunisia","TUN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5432.35352857941","5520.31879253563","5822.7118330553","5827.05296215843","5896.95934745561","5931.47607647054","6258.00335504585","6508.75165727454","6737.83193579873","7068.67974831495","7329.35851951096","7541.13957464232","7581.00445637628","7878.41309760168","8305.39129804982","8523.10667426948","8887.02992810892","9388.05504673581","9682.81391908271","9872.03900132034","10113.3492833656","9820.98669129689","10114.6142601439","10304.8093171664","10505.262583987","10519.7393859661","10524.9935086555","10605.2572072707","10763.7855846866","10755.6081519541","",
"Turkey","TUR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12730.0578012682","12606.9269531446","13026.0080881232","13798.6971399205","12946.5093041495","13746.2375918614","14527.957477979","15383.092566996","15507.0858268319","14770.409560152","15556.5128091417","14444.5568360219","15150.9411110363","15795.2291332968","17104.0270321575","18397.037550465","19431.0717906435","20169.063499057","20091.8321430394","18880.7137566744","20187.1840008158","22106.7972643692","22790.1705752567","24308.7547103006","25079.0464748927","26165.397081379","26597.199869226","28141.1971331589","28545.2482363692","28423.6482418357","",
"Tuvalu","TUV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2611.92075402985","2672.30944850698","2720.9116653858","2807.4949470779","3076.79349033879","2908.35723332088","2727.64559673821","3000.49810434113","3462.26959833261","3403.02166329415","3352.77248072823","3375.22377935972","3598.89910518059","3432.42831358717","3336.95292018234","3168.7633019012","3198.16323587457","3367.65467467205","3603.7134549066","3407.62349506088","3281.24837480328","3493.69168770277","3326.52048520618","3440.96023453615","3450.7931694554","3723.199796538","3793.1275993346","3898.06528794469","3947.60404779539","4281.39512402735","",
